temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
30.94;105407.00;38.00;1000.28;25;25;0.50;3
30.95;105738.00;37.00;1000.30;25;25;0.50;3
30.95;105606.00;37.00;1000.30;25;25;0.49;2
30.95;106206.00;37.00;1000.28;25;25;0.49;2
30.96;106475.00;37.00;1000.28;25;25;0.49;2
30.96;106610.00;37.00;1000.27;24;24;0.49;2
30.97;106678.00;37.00;1000.28;24;24;0.49;2
30.97;106949.00;37.00;1000.28;24;24;0.49;2
30.97;108118.00;37.00;1000.27;21;22;0.48;2
30.97;107359.00;37.00;1000.27;21;22;0.48;2
30.97;107017.00;37.00;1000.26;21;22;0.48;2
30.98;107290.00;37.00;1000.26;22;23;0.48;2
30.98;106340.00;37.00;1000.27;22;23;0.48;2
30.99;107703.00;37.00;1000.27;22;23;0.48;2
30.99;108397.00;36.00;1000.26;22;23;0.48;2
30.99;107841.00;36.00;1000.26;21;22;0.48;2
30.99;107980.00;36.00;1000.26;21;22;0.48;2
31.00;109172.00;36.00;1000.26;21;22;0.48;2
31.00;109385.00;36.00;1000.26;21;22;0.48;2
31.00;108537.00;36.00;1000.23;21;22;0.48;2
31.00;108537.00;36.00;1000.21;21;22;0.48;2
31.00;108467.00;36.00;1000.23;23;23;0.48;2
31.00;108748.00;36.00;1000.26;23;23;0.48;2
31.01;108959.00;36.00;1000.21;23;23;0.48;2
31.00;108467.00;36.00;1000.26;24;24;0.49;2
31.01;108748.00;36.00;1000.23;24;24;0.49;2
31.01;108678.00;36.00;1000.23;24;24;0.49;2
31.01;108258.00;36.00;1000.23;26;25;0.50;2
31.02;109172.00;36.00;1000.23;26;25;0.50;2
31.02;109385.00;36.00;1000.21;26;25;0.50;2
31.02;110029.00;36.00;1000.19;26;25;0.50;2
31.02;109030.00;36.00;1000.21;26;25;0.50;2
31.03;109030.00;36.00;1000.23;26;25;0.50;2
31.03;109172.00;36.00;1000.21;27;26;0.51;2
31.03;109314.00;36.00;1000.21;27;26;0.51;2
31.03;109243.00;36.00;1000.19;27;26;0.51;2
31.04;109599.00;36.00;1000.21;28;27;0.52;2
31.04;109670.00;36.00;1000.21;28;27;0.52;2
31.04;108748.00;35.00;1000.21;28;27;0.52;2
31.04;109456.00;35.00;1000.19;31;29;0.53;2
31.05;109742.00;35.00;1000.21;31;29;0.53;2
31.05;110029.00;35.00;1000.21;31;29;0.53;2
31.05;110029.00;35.00;1000.21;31;29;0.53;2
31.05;111046.00;35.00;1000.21;31;29;0.53;2
31.05;110318.00;35.00;1000.23;31;29;0.53;2
31.05;111120.00;35.00;1000.21;32;30;0.54;2
31.05;110535.00;35.00;1000.21;32;30;0.54;2
31.06;111710.00;35.00;1000.21;32;30;0.54;2
31.05;112008.00;35.00;1000.21;30;28;0.52;2
31.06;110535.00;35.00;1000.21;30;28;0.52;2
31.06;111120.00;35.00;1000.21;30;28;0.52;2
31.06;110608.00;35.00;1000.21;30;29;0.53;2
31.06;110463.00;35.00;1000.21;30;29;0.53;2
31.06;110535.00;35.00;1000.21;30;29;0.53;2
31.06;110827.00;35.00;1000.21;30;29;0.53;2
31.06;110827.00;35.00;1000.21;30;29;0.53;2
31.06;111046.00;35.00;1000.21;30;29;0.53;2
31.06;111120.00;35.00;1000.21;32;30;0.54;2
31.06;111414.00;35.00;1000.21;32;30;0.54;2
31.06;111562.00;35.00;1000.21;32;30;0.54;2
31.06;110827.00;35.00;1000.21;32;30;0.54;2
31.07;111562.00;35.00;1000.21;32;30;0.54;2
31.06;111488.00;35.00;1000.21;32;30;0.54;2
31.06;111267.00;35.00;1000.21;32;30;0.54;2
31.06;112533.00;35.00;1000.23;32;30;0.54;2
31.06;111636.00;35.00;1000.23;32;30;0.54;2
31.07;111785.00;35.00;1000.23;33;31;0.54;2
31.06;111193.00;35.00;1000.23;33;31;0.54;2
31.07;111562.00;35.00;1000.26;33;31;0.54;2
31.07;111785.00;35.00;1000.26;35;32;0.55;2
31.07;111267.00;35.00;1000.26;35;32;0.55;2
31.07;111120.00;35.00;1000.23;35;32;0.55;2
31.07;111934.00;35.00;1000.23;37;33;0.57;2
31.07;112684.00;35.00;1000.19;37;33;0.57;2
31.07;113063.00;35.00;1000.21;37;33;0.57;2
31.08;112383.00;35.00;1000.21;37;33;0.57;2
31.08;110827.00;35.00;1000.21;37;33;0.57;2
31.08;112307.00;35.00;1000.21;37;33;0.57;2
31.08;112608.00;34.00;1000.21;37;34;0.57;2
31.08;112158.00;35.00;1000.21;37;34;0.57;2
31.08;112232.00;34.00;1000.19;37;34;0.57;2
31.09;112608.00;34.00;1000.19;38;34;0.58;2
31.09;111636.00;34.00;1000.26;38;34;0.58;2
31.09;112083.00;34.00;1000.23;38;34;0.58;2
31.10;112458.00;34.00;1000.23;39;35;0.58;3
31.10;111636.00;34.00;1000.21;39;35;0.58;3
31.10;113063.00;34.00;1000.21;39;35;0.58;3
31.10;111562.00;34.00;1000.21;41;37;0.60;3
31.10;111785.00;34.00;1000.21;41;37;0.60;3
31.10;113597.00;34.00;1000.21;41;37;0.60;3
31.10;112158.00;34.00;1000.19;43;38;0.61;3
31.11;112008.00;34.00;1000.21;43;38;0.61;3
31.11;112911.00;34.00;1000.21;43;38;0.61;3
31.11;112008.00;34.00;1000.21;43;38;0.61;3
31.11;112307.00;34.00;1000.21;43;38;0.61;3
31.11;112911.00;34.00;1000.21;43;38;0.61;3
31.11;112232.00;34.00;1000.19;46;40;0.63;3
31.11;112684.00;34.00;1000.19;46;40;0.63;3
31.11;113063.00;34.00;1000.19;46;40;0.63;3
31.11;111636.00;34.00;1000.19;46;40;0.63;3
31.12;113139.00;34.00;1000.19;46;40;0.63;3
31.11;112533.00;34.00;1000.17;46;40;0.63;3
31.12;112684.00;34.00;1000.17;49;42;0.65;3
31.12;112083.00;34.00;1000.15;49;42;0.65;3
31.12;112158.00;34.00;1000.15;49;42;0.65;3
31.11;112158.00;34.00;1000.15;50;43;0.66;3
31.12;112307.00;34.00;1000.17;50;43;0.66;3
31.12;111488.00;34.00;1000.17;50;43;0.66;3
31.12;111341.00;34.00;1000.15;51;44;0.66;3
31.12;112533.00;34.00;1000.17;51;44;0.66;3
31.12;111193.00;34.00;1000.19;51;44;0.66;3
31.13;112158.00;34.00;1000.17;55;46;0.69;3
31.13;111859.00;34.00;1000.17;55;46;0.69;3
31.13;111934.00;34.00;1000.17;55;46;0.69;3
31.13;111710.00;34.00;1000.19;56;47;0.70;3
31.13;111267.00;34.00;1000.17;56;47;0.70;3
31.13;110827.00;34.00;1000.17;56;47;0.70;3
31.13;111120.00;34.00;1000.17;58;48;0.71;3
31.13;111341.00;34.00;1000.17;58;48;0.71;3
31.13;112232.00;34.00;1000.19;58;48;0.71;3
31.13;111636.00;34.00;1000.19;60;50;0.73;3
31.13;112458.00;34.00;1000.17;60;50;0.73;3
31.13;111267.00;34.00;1000.19;60;50;0.73;3
31.13;111636.00;34.00;1000.15;61;51;0.74;3
31.13;111193.00;34.00;1000.17;61;51;0.74;3
31.13;111785.00;34.00;1000.15;61;51;0.74;3
31.13;112383.00;34.00;1000.15;60;50;0.73;3
31.13;111414.00;34.00;1000.15;60;50;0.73;3
31.13;112759.00;34.00;1000.15;60;50;0.73;3
31.13;111859.00;34.00;1000.17;61;51;0.74;3
31.13;112158.00;34.00;1000.15;61;51;0.74;3
31.13;112307.00;34.00;1000.17;61;51;0.74;3
31.13;113444.00;34.00;1000.15;61;51;0.74;3
31.14;112083.00;34.00;1000.15;61;51;0.74;3
31.14;112383.00;34.00;1000.13;61;51;0.74;3
31.13;112759.00;34.00;1000.13;60;50;0.73;3
31.14;112307.00;34.00;1000.13;60;50;0.73;3
31.14;112158.00;34.00;1000.15;60;50;0.73;3
31.14;113521.00;34.00;1000.15;60;50;0.73;3
31.14;112083.00;34.00;1000.15;60;50;0.73;3
31.14;113139.00;34.00;1000.15;60;50;0.73;3
31.14;113215.00;34.00;1000.15;60;50;0.73;3
31.14;112533.00;34.00;1000.15;60;50;0.73;3
31.14;111934.00;34.00;1000.13;60;50;0.73;3
31.15;112911.00;34.00;1000.17;59;49;0.72;3
31.15;112307.00;34.00;1000.17;59;49;0.72;3
31.15;112158.00;34.00;1000.17;59;49;0.72;3
31.15;112307.00;34.00;1000.19;61;51;0.74;3
31.15;112008.00;34.00;1000.17;61;51;0.74;3
31.14;112083.00;34.00;1000.13;61;51;0.74;3
31.15;111562.00;34.00;1000.15;61;51;0.74;3
31.14;111859.00;34.00;1000.12;61;51;0.74;3
31.14;113139.00;34.00;1000.12;61;51;0.74;3
31.14;112608.00;34.00;1000.12;61;51;0.74;3
31.14;113521.00;34.00;1000.13;61;51;0.74;3
31.15;114137.00;34.00;1000.15;61;51;0.74;3
31.15;112008.00;34.00;1000.15;61;50;0.74;3
31.16;112835.00;34.00;1000.15;61;50;0.74;3
31.15;113444.00;34.00;1000.13;61;50;0.74;3
31.15;113368.00;34.00;1000.15;60;50;0.73;3
31.15;112684.00;34.00;1000.15;60;50;0.73;3
31.15;113063.00;34.00;1000.15;60;50;0.73;3
31.16;113521.00;34.00;1000.15;60;50;0.73;3
31.16;114215.00;34.00;1000.15;60;50;0.73;3
31.16;113828.00;34.00;1000.15;60;50;0.73;3
31.16;112307.00;34.00;1000.15;63;52;0.75;3
31.16;112835.00;34.00;1000.15;63;52;0.75;3
31.15;113063.00;34.00;1000.15;63;52;0.75;3
31.16;112608.00;34.00;1000.15;64;53;0.76;3
31.16;112533.00;34.00;1000.15;64;53;0.76;3
31.16;113521.00;34.00;1000.15;64;53;0.76;3
31.16;113828.00;34.00;1000.15;64;53;0.76;3
31.16;112987.00;34.00;1000.15;62;52;0.75;3
31.16;113063.00;34.00;1000.15;62;52;0.75;3
31.16;112608.00;34.00;1000.15;62;52;0.75;3
31.16;112759.00;34.00;1000.15;64;53;0.76;3
31.16;112835.00;34.00;1000.15;64;53;0.76;3
31.17;112987.00;34.00;1000.15;64;53;0.76;3
31.16;112911.00;34.00;1000.15;64;53;0.76;3
31.16;112533.00;34.00;1000.15;64;53;0.76;3
31.16;112987.00;34.00;1000.15;64;53;0.76;3
31.16;113983.00;34.00;1000.17;65;53;0.77;3
31.16;114215.00;34.00;1000.15;65;53;0.77;3
31.16;112608.00;34.00;1000.15;65;53;0.77;3
31.16;112608.00;34.00;1000.15;66;54;0.78;3
31.16;113521.00;34.00;1000.15;66;54;0.78;3
31.17;112911.00;34.00;1000.17;66;54;0.78;3
31.17;113215.00;34.00;1000.17;66;54;0.78;3
31.17;113215.00;34.00;1000.15;66;54;0.78;3
31.17;113444.00;34.00;1000.15;66;54;0.78;3
31.17;113521.00;34.00;1000.17;65;54;0.77;3
31.17;113597.00;34.00;1000.15;65;54;0.77;3
31.17;112835.00;34.00;1000.17;65;54;0.77;3
31.17;113674.00;34.00;1000.17;66;54;0.78;3
31.18;112533.00;34.00;1000.17;66;54;0.78;3
31.17;112608.00;34.00;1000.15;66;54;0.78;3
31.18;112759.00;34.00;1000.17;67;55;0.79;3
31.18;112911.00;34.00;1000.17;67;55;0.79;3
31.17;112232.00;34.00;1000.17;67;55;0.79;3
31.17;113368.00;34.00;1000.17;69;56;0.80;3
31.18;112458.00;34.00;1000.17;69;56;0.80;3
31.18;113751.00;34.00;1000.17;69;56;0.80;3
31.19;112232.00;34.00;1000.17;69;57;0.81;3
31.18;112158.00;34.00;1000.17;69;57;0.81;3
31.18;112458.00;34.00;1000.19;69;57;0.81;3
31.18;113905.00;34.00;1000.17;70;57;0.81;3
31.18;111636.00;34.00;1000.17;70;57;0.81;3
31.18;113521.00;34.00;1000.17;70;57;0.81;3
31.18;112158.00;34.00;1000.19;69;57;0.81;3
31.18;112835.00;34.00;1000.19;69;57;0.81;3
31.18;112759.00;34.00;1000.19;69;57;0.81;3
31.18;112232.00;34.00;1000.19;69;57;0.81;3
31.19;112987.00;34.00;1000.21;69;57;0.81;3
31.19;112383.00;34.00;1000.21;69;57;0.81;3
31.19;112684.00;34.00;1000.21;68;56;0.79;3
31.19;112911.00;34.00;1000.21;68;56;0.79;3
31.19;112684.00;34.00;1000.21;68;56;0.79;3
31.19;112684.00;34.00;1000.19;68;56;0.80;3
31.19;114448.00;34.00;1000.19;68;56;0.80;3
31.19;112458.00;34.00;1000.19;68;56;0.80;3
31.19;112608.00;34.00;1000.19;68;56;0.80;3
31.19;112835.00;34.00;1000.19;68;56;0.80;3
31.20;113368.00;34.00;1000.19;68;56;0.80;3
31.19;112987.00;34.00;1000.19;68;56;0.80;3
31.20;113751.00;34.00;1000.17;68;56;0.80;3
31.20;113215.00;34.00;1000.17;68;56;0.80;3
31.20;112987.00;34.00;1000.19;69;56;0.80;3
31.20;113291.00;34.00;1000.17;69;56;0.80;3
31.21;113597.00;34.00;1000.17;69;56;0.80;3
31.20;112458.00;34.00;1000.19;68;56;0.80;3
31.21;114060.00;34.00;1000.17;68;56;0.80;3
31.20;112158.00;34.00;1000.17;68;56;0.80;3
31.21;113597.00;34.00;1000.19;67;55;0.79;3
31.21;113291.00;34.00;1000.17;67;55;0.79;3
31.21;112684.00;34.00;1000.17;67;55;0.79;3
31.20;112458.00;34.00;1000.17;68;56;0.80;3
31.20;113291.00;34.00;1000.17;68;56;0.80;3
31.21;112835.00;34.00;1000.19;68;56;0.80;3
31.21;112608.00;34.00;1000.21;70;57;0.81;3
31.21;112987.00;34.00;1000.19;70;57;0.81;3
31.21;113291.00;34.00;1000.19;70;57;0.81;3
31.21;113983.00;34.00;1000.19;70;57;0.82;3
31.21;112684.00;34.00;1000.19;70;57;0.82;3
31.21;112458.00;34.00;1000.19;70;57;0.82;3
31.21;113444.00;34.00;1000.19;70;57;0.82;3
31.21;112458.00;34.00;1000.19;70;57;0.82;3
31.22;113521.00;34.00;1000.19;70;57;0.82;3
31.21;112987.00;34.00;1000.21;69;57;0.81;3
31.21;113368.00;34.00;1000.21;69;57;0.81;3
31.22;112158.00;34.00;1000.19;69;57;0.81;3
31.22;112911.00;34.00;1000.19;67;55;0.79;3
31.22;112987.00;34.00;1000.21;67;55;0.79;3
31.22;113983.00;34.00;1000.21;67;55;0.79;3
31.22;113368.00;34.00;1000.21;67;55;0.79;3
31.22;112911.00;34.00;1000.19;67;55;0.79;3
31.22;113215.00;34.00;1000.21;67;55;0.79;3
31.22;113751.00;34.00;1000.21;69;56;0.80;3
31.21;113597.00;34.00;1000.21;69;56;0.80;3
31.22;112458.00;34.00;1000.19;69;56;0.80;3
31.21;113905.00;34.00;1000.21;70;57;0.82;3
31.21;113139.00;34.00;1000.17;70;57;0.82;3
31.21;113751.00;34.00;1000.21;70;57;0.82;3
31.21;112083.00;34.00;1000.21;69;56;0.80;3
31.21;112835.00;34.00;1000.19;69;56;0.80;3
31.21;112987.00;34.00;1000.21;69;56;0.80;3
31.21;112911.00;34.00;1000.21;70;57;0.81;3
31.20;112383.00;34.00;1000.17;70;57;0.81;3
31.21;112533.00;34.00;1000.19;70;57;0.81;3
31.21;112608.00;34.00;1000.17;70;57;0.81;3
31.20;112533.00;34.00;1000.19;70;57;0.81;3
31.20;113674.00;34.00;1000.19;70;57;0.81;3
31.19;111934.00;34.00;1000.19;71;58;0.83;3
31.20;112911.00;34.00;1000.19;71;58;0.83;3
31.20;113215.00;34.00;1000.19;71;58;0.83;3
31.20;113751.00;34.00;1000.19;70;57;0.82;3
31.20;112307.00;34.00;1000.19;70;57;0.82;3
31.20;113215.00;34.00;1000.19;70;57;0.82;3
31.20;113139.00;34.00;1000.19;70;57;0.81;3
31.20;112835.00;34.00;1000.21;70;57;0.81;3
31.20;113905.00;34.00;1000.19;70;57;0.81;3
31.20;112759.00;34.00;1000.19;70;57;0.82;3
31.20;112911.00;34.00;1000.19;70;57;0.82;3
31.20;112383.00;34.00;1000.19;70;57;0.82;3
31.19;112383.00;34.00;1000.19;70;57;0.82;3
31.20;113368.00;34.00;1000.21;70;57;0.82;3
31.20;113674.00;34.00;1000.21;70;57;0.82;3
31.20;113139.00;34.00;1000.19;71;58;0.82;3
31.20;112458.00;34.00;1000.19;71;58;0.82;3
31.20;112608.00;34.00;1000.19;71;58;0.82;3
31.20;112383.00;34.00;1000.19;71;58;0.83;3
31.21;112835.00;34.00;1000.21;71;58;0.83;3
31.21;113139.00;34.00;1000.21;71;58;0.83;3
31.21;112383.00;34.00;1000.19;72;59;0.84;3
31.20;112911.00;34.00;1000.19;72;59;0.84;3
31.20;112987.00;34.00;1000.19;72;59;0.84;3
31.20;113674.00;34.00;1000.19;72;59;0.83;3
31.20;113215.00;34.00;1000.19;72;59;0.83;3
31.21;113368.00;34.00;1000.23;72;59;0.83;3
31.21;113905.00;34.00;1000.21;71;58;0.82;3
31.22;112911.00;34.00;1000.21;71;58;0.82;3
31.22;112684.00;34.00;1000.21;71;58;0.82;3
31.22;113521.00;34.00;1000.21;71;58;0.83;3
31.22;112533.00;34.00;1000.21;71;58;0.83;3
31.22;112458.00;34.00;1000.21;71;58;0.83;3
31.22;112158.00;34.00;1000.21;73;59;0.84;3
31.22;113139.00;34.00;1000.21;73;59;0.84;3
31.22;112987.00;34.00;1000.21;73;59;0.84;3
31.21;113521.00;34.00;1000.21;72;59;0.84;3
31.22;113674.00;34.00;1000.21;72;59;0.84;3
31.23;112759.00;34.00;1000.19;72;59;0.84;3
31.23;111859.00;34.00;1000.23;73;59;0.84;3
31.23;112008.00;34.00;1000.23;73;59;0.84;3
31.23;110681.00;34.00;1000.21;73;59;0.84;3
31.23;111120.00;34.00;1000.21;74;60;0.85;3
31.23;110608.00;34.00;1000.21;74;60;0.85;3
31.24;109957.00;34.00;1000.23;74;60;0.85;3
31.24;109527.00;34.00;1000.23;80;64;0.91;3
31.24;109885.00;34.00;1000.23;80;64;0.91;3
31.23;111562.00;34.00;1000.23;80;64;0.91;3
31.23;110029.00;34.00;1000.23;83;66;0.94;3
31.23;109885.00;34.00;1000.23;83;66;0.94;3
31.23;110318.00;34.00;1000.23;83;66;0.94;3
31.23;109742.00;34.00;1000.23;85;68;0.96;3
31.23;111934.00;34.00;1000.23;85;68;0.96;3
31.23;111934.00;34.00;1000.23;85;68;0.96;3
31.23;110390.00;34.00;1000.23;85;68;0.96;3
31.24;111267.00;34.00;1000.23;86;69;0.97;3
31.23;112158.00;34.00;1000.23;86;69;0.97;3
31.24;110535.00;34.00;1000.23;86;69;0.97;3
31.24;111562.00;34.00;1000.23;86;69;0.97;3
31.24;112083.00;34.00;1000.23;86;69;0.97;3
31.23;110681.00;34.00;1000.23;86;69;0.97;3
31.24;111046.00;34.00;1000.23;86;69;0.97;3
31.23;110900.00;34.00;1000.21;86;69;0.97;3
31.24;110900.00;34.00;1000.23;86;69;0.97;3
31.24;111934.00;34.00;1000.21;85;68;0.96;3
31.24;112911.00;34.00;1000.23;85;68;0.96;3
31.24;111710.00;34.00;1000.21;85;68;0.96;3
31.24;112307.00;34.00;1000.23;83;67;0.94;3
31.24;112232.00;34.00;1000.21;83;67;0.94;3
31.24;111636.00;34.00;1000.19;83;67;0.94;3
31.24;111785.00;34.00;1000.19;82;66;0.93;3
31.25;111562.00;34.00;1000.19;82;66;0.93;3
31.25;112533.00;34.00;1000.23;82;66;0.93;3
31.25;112083.00;34.00;1000.21;80;64;0.90;3
31.25;111341.00;34.00;1000.21;80;64;0.90;3
31.25;111785.00;34.00;1000.19;80;64;0.90;3
31.25;112158.00;34.00;1000.19;79;64;0.90;3
31.25;111562.00;34.00;1000.17;79;64;0.90;3
31.26;112684.00;34.00;1000.17;79;64;0.90;3
31.26;112911.00;34.00;1000.17;77;62;0.88;3
31.25;112232.00;34.00;1000.17;77;62;0.88;3
31.26;111120.00;34.00;1000.19;77;62;0.88;3
31.26;112759.00;34.00;1000.17;79;64;0.90;3
31.27;112383.00;34.00;1000.17;79;64;0.90;3
31.26;111267.00;34.00;1000.17;79;64;0.90;3
31.27;112684.00;34.00;1000.15;80;64;0.91;3
31.26;112533.00;34.00;1000.17;80;64;0.91;3
31.26;111562.00;34.00;1000.17;80;64;0.91;3
31.26;111934.00;34.00;1000.17;80;65;0.91;3
31.26;113139.00;34.00;1000.17;80;65;0.91;3
31.26;111267.00;34.00;1000.17;80;65;0.91;3
31.26;111267.00;34.00;1000.19;81;65;0.91;3
31.26;112458.00;34.00;1000.17;81;65;0.91;3
31.26;113139.00;34.00;1000.17;81;65;0.91;3
31.26;111267.00;34.00;1000.17;80;64;0.91;3
31.26;112608.00;34.00;1000.17;80;64;0.91;3
31.26;111488.00;34.00;1000.17;80;64;0.91;3
31.26;111488.00;34.00;1000.17;80;64;0.91;3
31.26;113063.00;34.00;1000.17;80;64;0.91;3
31.26;111414.00;34.00;1000.17;80;64;0.91;3
31.27;112684.00;34.00;1000.17;78;63;0.89;3
31.27;112232.00;34.00;1000.17;78;63;0.89;3
31.26;110681.00;34.00;1000.19;78;63;0.89;3
31.27;111562.00;34.00;1000.19;81;65;0.91;3
31.27;111120.00;34.00;1000.21;81;65;0.91;3
31.27;112383.00;34.00;1000.21;81;65;0.91;3
31.27;112458.00;34.00;1000.19;82;66;0.93;3
31.27;110973.00;34.00;1000.17;82;66;0.93;3
31.27;111193.00;34.00;1000.21;82;66;0.93;3
31.27;112158.00;34.00;1000.17;82;66;0.93;3
31.26;111934.00;34.00;1000.21;82;66;0.93;3
31.26;111562.00;34.00;1000.21;82;66;0.93;3
31.27;111341.00;34.00;1000.21;82;66;0.93;3
31.27;110535.00;34.00;1000.21;82;66;0.93;3
31.27;110754.00;34.00;1000.21;82;66;0.93;3
31.27;110173.00;34.00;1000.21;83;67;0.94;3
31.28;110754.00;34.00;1000.21;83;67;0.94;3
31.28;112083.00;34.00;1000.21;83;67;0.94;3
31.28;111193.00;34.00;1000.21;84;67;0.95;3
31.28;110900.00;34.00;1000.21;84;67;0.95;3
31.28;110318.00;34.00;1000.21;84;67;0.95;3
31.28;110608.00;34.00;1000.21;85;68;0.96;3
31.28;111341.00;34.00;1000.19;85;68;0.96;3
31.28;110173.00;34.00;1000.19;85;68;0.96;3
31.29;110173.00;34.00;1000.19;86;69;0.97;3
31.28;111636.00;34.00;1000.19;86;69;0.97;3
31.28;111562.00;34.00;1000.19;86;69;0.97;3
31.28;111562.00;34.00;1000.17;84;67;0.94;3
31.28;110973.00;34.00;1000.17;84;67;0.94;3
31.28;111488.00;34.00;1000.19;84;67;0.94;3
31.28;110173.00;34.00;1000.17;84;67;0.95;3
31.28;111710.00;34.00;1000.17;84;67;0.95;3
31.28;110535.00;34.00;1000.17;84;67;0.95;3
31.28;110827.00;34.00;1000.17;85;68;0.96;3
31.27;110029.00;34.00;1000.17;85;68;0.96;3
31.28;111193.00;34.00;1000.19;85;68;0.96;3
31.28;111193.00;34.00;1000.17;86;68;0.96;3
31.28;110173.00;34.00;1000.17;86;68;0.96;3
31.29;111046.00;34.00;1000.15;86;68;0.96;3
31.28;110463.00;34.00;1000.17;85;68;0.95;3
31.28;110101.00;34.00;1000.15;85;68;0.95;3
31.28;111193.00;34.00;1000.15;85;68;0.95;3
31.28;110754.00;34.00;1000.13;86;68;0.97;3
31.28;110535.00;34.00;1000.13;86;68;0.97;3
31.28;109172.00;34.00;1000.13;86;68;0.97;3
31.29;109456.00;34.00;1000.15;87;69;0.97;3
31.28;110827.00;34.00;1000.17;87;69;0.97;3
31.28;109527.00;34.00;1000.15;87;69;0.97;3
31.28;110245.00;34.00;1000.15;86;69;0.97;3
31.28;109670.00;34.00;1000.13;86;69;0.97;3
31.28;110390.00;34.00;1000.13;86;69;0.97;3
31.29;110029.00;34.00;1000.13;84;67;0.95;3
31.28;110681.00;34.00;1000.13;84;67;0.95;3
31.29;111193.00;34.00;1000.13;84;67;0.95;3
31.29;111562.00;34.00;1000.17;84;67;0.95;3
31.29;111193.00;34.00;1000.15;84;67;0.95;3
31.29;110608.00;34.00;1000.15;84;67;0.95;3
31.28;110463.00;34.00;1000.13;81;65;0.92;3
31.29;110245.00;34.00;1000.15;81;65;0.92;3
31.29;111193.00;34.00;1000.15;81;65;0.92;3
31.28;110535.00;34.00;1000.12;80;65;0.91;3
31.29;111120.00;34.00;1000.15;80;65;0.91;3
31.29;112008.00;34.00;1000.15;80;65;0.91;3
31.29;110754.00;34.00;1000.15;78;63;0.89;3
31.29;111859.00;34.00;1000.13;78;63;0.89;3
31.29;111710.00;34.00;1000.15;78;63;0.89;3
31.29;110827.00;34.00;1000.13;77;62;0.88;3
31.30;110608.00;34.00;1000.12;77;62;0.88;3
31.30;111120.00;34.00;1000.12;77;62;0.88;3
31.30;110173.00;34.00;1000.12;80;64;0.91;3
31.30;109599.00;34.00;1000.13;80;64;0.91;3
31.30;111710.00;34.00;1000.13;80;64;0.91;3
31.31;110535.00;34.00;1000.13;82;66;0.92;3
31.30;110390.00;34.00;1000.12;82;66;0.92;3
31.30;111120.00;34.00;1000.13;82;66;0.92;3
31.29;111267.00;34.00;1000.15;83;66;0.94;3
31.30;110390.00;34.00;1000.15;83;66;0.94;3
31.29;111341.00;34.00;1000.19;83;66;0.94;3
31.29;110973.00;34.00;1000.17;82;66;0.93;3
31.29;111636.00;34.00;1000.17;82;66;0.93;3
31.29;111046.00;34.00;1000.15;82;66;0.93;3
31.29;112008.00;34.00;1000.13;80;65;0.91;3
31.29;111267.00;34.00;1000.15;80;65;0.91;3
31.29;110101.00;34.00;1000.15;80;65;0.91;3
31.29;111488.00;34.00;1000.15;82;66;0.93;3
31.29;112083.00;34.00;1000.17;82;66;0.93;3
31.30;110900.00;34.00;1000.17;82;66;0.93;3
31.29;110973.00;34.00;1000.17;81;65;0.92;3
31.29;111562.00;34.00;1000.17;81;65;0.92;3
31.29;111046.00;34.00;1000.17;81;65;0.92;3
31.30;111341.00;34.00;1000.17;81;65;0.92;3
31.30;111488.00;34.00;1000.15;81;65;0.92;3
31.30;111636.00;34.00;1000.15;81;65;0.92;3
31.30;112158.00;34.00;1000.15;79;64;0.90;3
31.29;110681.00;34.00;1000.15;79;64;0.90;3
31.29;112232.00;34.00;1000.15;79;64;0.90;3
31.30;111193.00;34.00;1000.15;80;64;0.91;3
31.29;111046.00;34.00;1000.15;80;64;0.91;3
31.30;112008.00;34.00;1000.13;80;64;0.91;3
31.30;111120.00;34.00;1000.15;80;64;0.91;3
31.30;111710.00;34.00;1000.15;80;64;0.91;3
31.29;111859.00;34.00;1000.17;80;64;0.91;3
31.29;111710.00;34.00;1000.15;79;64;0.90;3
31.29;111710.00;34.00;1000.13;79;64;0.90;3
31.30;111120.00;34.00;1000.15;79;64;0.90;3
31.30;111710.00;34.00;1000.15;79;63;0.90;3
31.29;111859.00;34.00;1000.15;79;63;0.90;3
31.29;112158.00;34.00;1000.17;79;63;0.90;3
31.29;112008.00;34.00;1000.15;78;63;0.89;3
31.29;111934.00;34.00;1000.13;78;63;0.89;3
31.29;111710.00;34.00;1000.17;78;63;0.89;3
31.29;111636.00;34.00;1000.17;78;63;0.89;3
31.29;111710.00;34.00;1000.15;78;63;0.89;3
31.29;112684.00;34.00;1000.15;78;63;0.89;3
31.29;112307.00;34.00;1000.13;78;63;0.89;3
31.29;111636.00;34.00;1000.15;77;62;0.88;3
31.29;111341.00;34.00;1000.15;77;62;0.88;3
31.29;112232.00;34.00;1000.15;77;62;0.88;3
31.29;112158.00;34.00;1000.13;76;61;0.87;3
31.28;112158.00;34.00;1000.13;76;61;0.87;3
31.29;112232.00;34.00;1000.15;76;61;0.87;3
31.28;112158.00;34.00;1000.13;75;61;0.86;3
31.28;112608.00;34.00;1000.13;75;61;0.86;3
31.29;112684.00;34.00;1000.13;75;61;0.86;3
31.28;111785.00;34.00;1000.15;74;60;0.85;3
31.29;112533.00;34.00;1000.15;74;60;0.85;3
31.29;111193.00;34.00;1000.15;74;60;0.85;3
