;temperature;gas;humidity;barometer
1501;48,6;77606;18;1007,41
1502;48,61;77391;18;1007,39
1503;48,61;78110;18;1007,39
1504;48,62;77749;18;1007,39
1505;48,62;77893;18;1007,39
1506;48,63;77677;18;1007,39
1507;48,64;78475;18;1007,37
1508;48,63;78256;18;1007,37
1509;48,64;77893;18;1007,37
1510;48,65;77893;18;1007,41
1511;48,65;77893;18;1007,41
1512;48,65;77037;18;1007,41
1513;48,66;78110;18;1007,43
1514;48,67;77534;18;1007,43
1515;48,67;77893;18;1007,41
1516;48,68;77534;18;1007,41
1517;48,68;77606;18;1007,41
1518;48,68;77534;18;1007,39
1519;48,69;78329;18;1007,39
1520;48,69;77534;18;1007,41
1521;48,7;77893;18;1007,41
1522;48,69;78329;18;1007,39
1523;48,69;77749;18;1007,41
1524;48,7;77606;18;1007,39
1525;48,71;77893;18;1007,39
1526;48,71;77606;18;1007,39
1527;48,71;77749;18;1007,41
1528;48,72;77677;18;1007,39
1529;48,72;77821;18;1007,43
1530;48,73;77893;18;1007,37
1531;48,73;77534;18;1007,41
1532;48,74;77320;18;1007,39
1533;48,74;78329;18;1007,39
1534;48,75;78329;18;1007,39
1535;48,75;77821;18;1007,41
1536;48,75;78256;18;1007,39
1537;48,76;77677;18;1007,39
1538;48,76;77749;18;1007,39
1539;48,77;78622;18;1007,41
1540;48,78;78183;18;1007,37
1541;48,77;77534;18;1007,39
1542;48,78;77749;18;1007,39
1543;48,79;78110;18;1007,41
1544;48,8;77893;18;1007,39
1545;48,8;77320;18;1007,39
1546;48,82;78038;18;1007,41
1547;48,82;78038;18;1007,39
1548;48,83;78256;18;1007,41
1549;48,84;77320;18;1007,41
1550;48,85;77749;18;1007,39
1551;48,86;77966;18;1007,41
1552;48,87;77606;18;1007,37
1553;48,87;78256;18;1007,39
1554;48,88;77534;18;1007,43
1555;48,88;77320;18;1007,45
1556;48,88;77677;18;1007,43
1557;48,89;77966;18;1007,41
1558;48,89;77749;18;1007,43
1559;48,9;77893;18;1007,41
1560;48,9;77821;18;1007,43
1561;48,92;77821;17;1007,39
1562;48,92;77966;17;1007,41
1563;48,92;77821;18;1007,41
1564;48,93;78038;17;1007,41
1565;48,94;77821;18;1007,39
1566;48,94;77606;18;1007,43
1567;48,94;77463;18;1007,41
1568;48,95;77320;17;1007,39
1569;48,96;77320;17;1007,41
1570;48,97;77534;17;1007,41
1571;48,97;77320;17;1007,41
1572;48,98;77463;17;1007,41
1573;48,98;77677;17;1007,43
1574;48,99;77606;17;1007,43
1575;49;77178;17;1007,41
1576;49;77320;17;1007,41
1577;49;77534;17;1007,41
1578;49;77320;17;1007,41
1579;49,02;77606;17;1007,41
1580;49,02;77178;17;1007,39
1581;49,03;77320;17;1007,39
1582;49,03;77606;17;1007,41
1583;49,04;77249;17;1007,41
1584;49,04;77606;17;1007,39
1585;49,04;77463;17;1007,39
1586;49,05;77107;17;1007,41
1587;49,05;76966;17;1007,41
1588;49,05;77391;17;1007,39
1589;49,06;77320;17;1007,39
1590;49,07;77821;17;1007,41
1591;49,07;77677;17;1007,41
1592;49,08;77320;17;1007,41
1593;49,09;77391;17;1007,39
1594;49,09;76896;17;1007,39
1595;49,09;77178;17;1007,39
1596;49,1;77249;17;1007,39
1597;49,1;77107;17;1007,45
1598;49,11;76966;17;1007,37
1599;49,11;76966;17;1007,43
1600;49,12;77249;17;1007,41
1601;49,13;77893;17;1007,43
1602;49,13;77463;17;1007,43
1603;49,15;77037;17;1007,43
1604;49,15;77107;17;1007,45
1605;49,15;77178;17;1007,41
1606;49,16;77178;17;1007,41
1607;49,17;77534;17;1007,45
1608;49,17;77178;17;1007,43
1609;49,18;77037;17;1007,43
1610;49,18;77107;17;1007,39
1611;49,19;77178;17;1007,41
1612;49,21;77107;17;1007,41
1613;49,21;77320;17;1007,39
